"Data Source","World Development Indicators",

"Last Updated Date","2021-05-25",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020",
"Trinidad and Tobago","TTO","Liner shipping connectivity index (maximum value in 2004 = 100)","IS.SHP.GCNW.XQ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","13.18","10.61","16.0050335531","16.5464319059","17.3031468919","21.1171802624","21.4762456635","22.3996513753","20.5679852917","20.0572192987","21.1429935839","20.458545786","21.0355522975","13.3358858461","16.0929208801","15.4319917569","",
"Tunisia","TUN","Liner shipping connectivity index (maximum value in 2004 = 100)","IS.SHP.GCNW.XQ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","8.76","7.62","8.9670350675","9.7006693585","9.3527799984","10.9393272399","10.3137931272","10.7310360945","8.4909811407","11.2379578916","11.4610818654","9.1771262165","8.0809370995","8.6628635576","8.2313868103","7.8346152261","",
"Turkey","TUR","Liner shipping connectivity index (maximum value in 2004 = 100)","IS.SHP.GCNW.XQ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","25.6","27.09","30.5779441581","33.9328489145","36.2700403015","32.7343649905","35.7182824416","41.5928889686","51.5289956533","51.914861046","52.8062189801","53.9453369514","53.7172771583","53.8600192582","56.3139743539","57.4524828085","",
"Tuvalu","TUV","Liner shipping connectivity index (maximum value in 2004 = 100)","IS.SHP.GCNW.XQ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.3058211689","0.8247513462","1.0456344927","2.5190925164","","3.9695255555","2.9592407218","2.9592407218","3.1747589778","2.0334121271","1.9840795474","2.0127176252","",
"Tanzania","TZA","Liner shipping connectivity index (maximum value in 2004 = 100)","IS.SHP.GCNW.XQ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","8.1","8.59","12.1330008743","12.7358423456","11.2196441921","11.8077874251","13.7209854579","14.4498941928","15.2054049893","14.5747781751","14.7371113189","12.7638873039","14.7291193656","13.8484658906","14.8980168117","15.9393680931","",
"Uganda","UGA","Liner shipping connectivity index (maximum value in 2004 = 100)","IS.SHP.GCNW.XQ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Ukraine","UKR","Liner shipping connectivity index (maximum value in 2004 = 100)","IS.SHP.GCNW.XQ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","11.18","10.81","13.0869335087","17.2862099394","20.3855598623","20.2387610191","20.391254433","21.7420246836","21.9035897401","24.4574317501","24.1695785287","27.4973682708","26.3420099034","27.617498712","27.6499823618","26.8797729805","",
"Upper middle income","UMC","Liner shipping connectivity index (maximum value in 2004 = 100)","IS.SHP.GCNW.XQ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Uruguay","URY","Liner shipping connectivity index (maximum value in 2004 = 100)","IS.SHP.GCNW.XQ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","16.44","16.58","20.585197712","19.4596648081","19.5878403239","23.0174750903","24.017089965","22.6866619417","25.2829166105","26.87047716","27.8449804622","30.4624246658","29.6402043257","29.4138432229","29.7430228973","28.8644640136","",
"United States","USA","Liner shipping connectivity index (maximum value in 2004 = 100)","IS.SHP.GCNW.XQ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","83.3","87.62","82.8009358876","81.6451326826","76.4927321308","78.2194979005","76.0309727482","83.3235875476","84.1567888888","85.3906452758","88.2414692026","89.3608801103","88.7631404167","90.0225390712","90.687136518","90.0017915095","",
"Uzbekistan","UZB","Liner shipping connectivity index (maximum value in 2004 = 100)","IS.SHP.GCNW.XQ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"St. Vincent and the Grenadines","VCT","Liner shipping connectivity index (maximum value in 2004 = 100)","IS.SHP.GCNW.XQ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3.56","3.58","5.794450374","6.7458200954","6.7616253057","5.6280547589","5.6001863245","5.4507108067","7.487481889","7.4781849866","7.6535750856","5.905837629","8.1192970696","7.8804172853","6.696511715","6.968957027","",
"Venezuela, RB","VEN","Liner shipping connectivity index (maximum value in 2004 = 100)","IS.SHP.GCNW.XQ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","18.22","19.9","23.4687850528","23.9467276482","24.4100348923","22.9376654981","23.1142378793","20.6897179584","22.6312470235","22.6542199775","23.0612844241","15.4379530131","15.5738450265","11.9852325873","13.6279368438","13.067942501","",
"British Virgin Islands","VGB","Liner shipping connectivity index (maximum value in 2004 = 100)","IS.SHP.GCNW.XQ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4.4094252977","4.1663695278","2.5295290374","2.5295290374","2.5295290374","3.9743869799","4.1561752278","4.1561752278","4.1561752278","4.161336049","5.7813630618","5.5915594681","5.9854232945","5.4989327699","",
"Virgin Islands (U.S.)","VIR","Liner shipping connectivity index (maximum value in 2004 = 100)","IS.SHP.GCNW.XQ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.77","3","3.22","3.76","3.81","3.7","3.32","3.39","3.34","3.37","3.37","3.37","3.97","9.16","","","",
"Vietnam","VNM","Liner shipping connectivity index (maximum value in 2004 = 100)","IS.SHP.GCNW.XQ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","12.86","14.3","21.2517383603","22.2046273931","24.6661532361","24.3142011459","41.2491315011","48.2418618553","47.4557238041","42.1422175475","41.8288947623","48.3960836626","60.05788425","57.5737184471","60.3799218349","66.5119679118","",
"Vanuatu","VUT","Liner shipping connectivity index (maximum value in 2004 = 100)","IS.SHP.GCNW.XQ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3.92","4.48","7.0813825848","7.101546779","7.1048881776","7.2683243712","3.3876202968","6.4135743977","6.1955958155","8.8290199778","9.4971577867","8.7549171651","8.586001497","8.5364284586","8.2378927286","7.9130976248","",
"World","WLD","Liner shipping connectivity index (maximum value in 2004 = 100)","IS.SHP.GCNW.XQ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Samoa","WSM","Liner shipping connectivity index (maximum value in 2004 = 100)","IS.SHP.GCNW.XQ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5.44","5.33","8.8392929577","9.1631883744","10.3044741553","9.4168409534","6.768613649","6.9722811723","6.9632770003","7.1130681569","6.4769549349","6.4543653977","6.9543518821","6.6585317775","6.8349097945","8.0738337506","",
"Kosovo","XKX","Liner shipping connectivity index (maximum value in 2004 = 100)","IS.SHP.GCNW.XQ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Yemen, Rep.","YEM","Liner shipping connectivity index (maximum value in 2004 = 100)","IS.SHP.GCNW.XQ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","19.21","10.18","13.6648711849","17.6848313677","17.5489151153","16.2773219202","13.6217872415","13.0353410562","13.2464870272","17.7073861035","18.2300492278","16.3716174778","17.2178933339","9.8901794386","6.8522295731","6.6949712411","",
"South Africa","ZAF","Liner shipping connectivity index (maximum value in 2004 = 100)","IS.SHP.GCNW.XQ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","23.13","25.83","28.3270240948","30.9298842927","32.3372099737","33.4928558315","36.7883977393","37.6012433829","33.6312223958","35.8404102204","38.0343521231","37.4882575403","36.5505227142","37.8481412094","38.0006453231","34.5827225671","",
"Zambia","ZMB","Liner shipping connectivity index (maximum value in 2004 = 100)","IS.SHP.GCNW.XQ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Zimbabwe","ZWE","Liner shipping connectivity index (maximum value in 2004 = 100)","IS.SHP.GCNW.XQ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
